Name,Twitter Ticker,Country,Industry,Google Ticker,Google Peers,Twitter Peers
GREEN ENERGY TECHNOLOGY,3519.TW,Taiwan,Oil & Gas,TPE:3519,HKG:2468 NASDAQ:FSLR TPE:3561 TPE:3576 NSE:SUZLON ,2468.HK $FSLR 3561.TW 3576.TW SUZL.NS 
GT ADVANCED TECHNOLOGIES,$GTAT,United States,Oil & Gas,NASDAQ:GTAT,ETR:SWV ETR:S92 HKG:2468 NASDAQ:FSLR ,SWVG.DE S92G.DE 2468.HK $FSLR 
DANEN TECHNOLOGY ,3686.TW,Taiwan,Oil & Gas,TPE:3686,ETR:SWV NASDAQ:GTAT ETR:S92 ,SWVG.DE $GTAT S92G.DE 
SMA SOLAR TECHNOLOGY,S92G.DE,Germany,Oil & Gas,ETR:S92,ETR:SWV NASDAQ:GTAT HKG:2468 NASDAQ:FSLR TPE:3561 ,SWVG.DE $GTAT 2468.HK $FSLR 3561.TW 
SUZLON ENERGY,SUZL.NS,India,Oil & Gas,NSE:SUZLON,NASDAQ:FSLR TPE:3561 TPE:3576 ,$FSLR 3561.TW 3576.TW 
MID AMERICA APARTMENT COMMUNITIES,$MAA,United States,Financials,NYSE:MAA,EBR:AED TSE:CSH.UN NYSE:PPS NYSE:BRE ASX:MGR ,AOO.BR CSH_u.TO $PPS $BRE MGR.AX 
CAMDEN PROPERTY TRUST,$CPT,United States,Financials,NYSE:CPT,NYSE:BRE ASX:MGR NYSE:UDR ASX:SGP NYSE:AVB ,$BRE MGR.AX $UDR SGP.AX $AVB 
CANADIAN APARTMENT PROPERTIES REIT,CAR_u.TO,Canada,Financials,TSE:CAR.UN,EBR:AED TSE:CSH.UN NYSE:PPS NYSE:BRE ,AOO.BR CSH_u.TO $PPS $BRE 
AUSTRALAND PROPERTY,ALZ.AX,Australia,Financials,ASX:ALZ,EBR:AED TSE:CSH.UN NYSE:PPS NYSE:BRE ,AOO.BR CSH_u.TO $PPS $BRE 
AMERICAN CAMPUS COMMUNITIES,$ACC,United States,Financials,NYSE:ACC,TSE:CSH.UN NYSE:PPS NYSE:BRE ASX:MGR NYSE:UDR ,CSH_u.TO $PPS $BRE MGR.AX $UDR 
MIRVAC ,MGR.AX,Australia,Financials,ASX:MGR,TSE:CSH.UN NYSE:PPS NYSE:BRE NYSE:UDR ASX:SGP ,CSH_u.TO $PPS $BRE $UDR SGP.AX 
AVALONBAY COMMUNITIES,$AVB,United States,Financials,NYSE:AVB,NYSE:UDR ASX:SGP NYSE:EQR ,$UDR SGP.AX $EQR 
UDR,$UDR,United States,Financials,NYSE:UDR,NYSE:BRE ASX:MGR ASX:SGP NYSE:AVB NYSE:EQR ,$BRE MGR.AX SGP.AX $AVB $EQR 
HEIWA REAL ESTATE REIT,8966.T,Japan,Financials,TYO:8966,EBR:AED TSE:CSH.UN NYSE:PPS ,AOO.BR CSH_u.TO $PPS 
AEDIFICA,AOO.BR,Belgium,Financials,EBR:AED,TSE:CSH.UN NYSE:PPS NYSE:BRE ,CSH_u.TO $PPS $BRE 
BOARDWALK REIT,BEI_u.TO,Canada,Financials,TSE:BEI.UN,EBR:AED TSE:CSH.UN NYSE:PPS NYSE:BRE ASX:MGR ,AOO.BR CSH_u.TO $PPS $BRE MGR.AX 
APARTMENT INVESTMENT AND MANAGEMENT,$AIV,United States,Financials,NYSE:AIV,TSE:CSH.UN NYSE:PPS NYSE:BRE ASX:MGR NYSE:UDR ,CSH_u.TO $PPS $BRE MGR.AX $UDR 
EQUITY LIFESTYLE PROPERTIES,$ELS,United States,Financials,NYSE:ELS,EBR:AED TSE:CSH.UN NYSE:PPS NYSE:BRE ASX:MGR ,AOO.BR CSH_u.TO $PPS $BRE MGR.AX 
EQUITY RESIDENTIAL,$EQR,United States,Financials,NYSE:EQR,NYSE:UDR ASX:SGP NYSE:AVB ,$UDR SGP.AX $AVB 
STOCKLAND,SGP.AX,Australia,Financials,ASX:SGP,NYSE:BRE ASX:MGR NYSE:UDR NYSE:AVB NYSE:EQR ,$BRE MGR.AX $UDR $AVB $EQR 
ESSEX PROPERTY TRUST,$ESS,United States,Financials,NYSE:ESS,NYSE:BRE ASX:MGR NYSE:UDR ASX:SGP NYSE:AVB ,$BRE MGR.AX $UDR SGP.AX $AVB 
POST PROPERTIES,$PPS,United States,Financials,NYSE:PPS,EBR:AED TSE:CSH.UN NYSE:BRE ASX:MGR NYSE:UDR ,AOO.BR CSH_u.TO $BRE MGR.AX $UDR 
BRE PROPERTIES,$BRE,United States,Financials,NYSE:BRE,TSE:CSH.UN NYSE:PPS ASX:MGR NYSE:UDR ASX:SGP ,CSH_u.TO $PPS MGR.AX $UDR SGP.AX 
CHARTWELL SENIORS HOUSING REIT,CSH_u.TO,Canada,Financials,TSE:CSH.UN,EBR:AED NYSE:PPS NYSE:BRE ,AOO.BR $PPS $BRE 
NORTHERN PROPERTY REIT,NPR_u.TO,Canada,Financials,TSE:NPR.UN,EBR:AED TSE:CSH.UN NYSE:PPS NYSE:BRE ,AOO.BR CSH_u.TO $PPS $BRE 
TRANSGLOBE APARTMENT REIT,TGA_u.TO,Canada,Financials,TSE:TGA.UN,EBR:AED TSE:CSH.UN NYSE:PPS ,AOO.BR CSH_u.TO $PPS 
HOME PROPERTIES,$HME,United States,Financials,NYSE:HME,EBR:AED TSE:CSH.UN NYSE:PPS NYSE:BRE ASX:MGR ,AOO.BR CSH_u.TO $PPS $BRE MGR.AX 
COMPASS GROUP,CPG.L,United Kingdom,Consumer Services,LON:CPG,EPA:SW NYSE:YUM TPE:2704 NYSE:CMG TPE:2723 ,EXHO.PA $YUM 2704.TW $CMG 2723.TW 
SODEXO,EXHO.PA,France,Consumer Services,EPA:SW,HKG:0573 NYSE:DRI TSE:THI NYSE:YUM TPE:2704 ,0573.HK $DRI THI.TO $YUM 2704.TW 
CAFE DE CORAL ,0341.HK,Hong Kong,Consumer Services,HKG:0341,EPA:SW NYSE:YUM TPE:2704 NYSE:CMG TPE:2723 ,EXHO.PA $YUM 2704.TW $CMG 2723.TW 
SAINT MARC ,3395.T,Japan,Consumer Services,TYO:3395,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
AMBASSADOR HOTEL,2704.TW,Taiwan,Consumer Services,TPE:2704,TSE:THI EPA:SW NYSE:YUM NYSE:CMG TPE:2723 ,THI.TO EXHO.PA $YUM $CMG 2723.TW 
SAIZERIYA,7581.T,Japan,Consumer Services,TYO:7581,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
YOSHINOYA ,9861.T,Japan,Consumer Services,TYO:9861,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
KAPPA CREATE,7421.T,Japan,Consumer Services,TYO:7421,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
TIM HORTONS,THI.TO,Canada,Consumer Services,TSE:THI,HKG:0573 NYSE:DRI EPA:SW NYSE:YUM TPE:2704 ,0573.HK $DRI EXHO.PA $YUM 2704.TW 
PF CHANGS CHINA BISTRO,$PFCB,United States,Consumer Services,NASDAQ:PFCB,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
AUTOGRILL ,AGL.MI,Italy,Consumer Services,BIT:AGL,NASDAQ:BOBE LON:GNK NASDAQ:CAKE NYSE:ARCO LON:WTB ,$BOBE GNK.L $CAKE $ARCO WTB.L 
YUM! BRANDS,$YUM,United States,Consumer Services,NYSE:YUM,TSE:THI EPA:SW TPE:2704 NYSE:CMG TPE:2723 NASDAQ:BOBE ,THI.TO EXHO.PA 2704.TW $CMG 2723.TW $BOBE 
MITCHELLS & BUTLERS,MAB.L,United Kingdom,Consumer Services,LON:MAB,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
CHIPOTLE MEXICAN GRILL,$CMG,United States,Consumer Services,NYSE:CMG,EPA:SW NYSE:YUM TPE:2704 TPE:2723 NASDAQ:SBUX ,EXHO.PA $YUM 2704.TW 2723.TW $SBUX 
CRACKER BARREL OLD COUNTRY STORE,$CBRL,United States,Consumer Services,NASDAQ:CBRL,NASDAQ:BOBE LON:GNK NASDAQ:CAKE NYSE:ARCO ,$BOBE GNK.L $CAKE $ARCO 
WATAMI,7522.T,Japan,Consumer Services,TYO:7522,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
MARSTONS,MARS.L,United Kingdom,Consumer Services,LON:MARS,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
PLENUS,9945.T,Japan,Consumer Services,TYO:9945,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
GOURMET MASTER,2723.TW,Taiwan,Consumer Services,TPE:2723,TPE:2704 NYSE:CMG NASDAQ:SBUX ,2704.TW $CMG $SBUX 
TAO HEUNG ,0573.HK,Hong Kong,Consumer Services,HKG:0573,NASDAQ:CAKE NYSE:ARCO LON:WTB NYSE:DRI TSE:THI ,$CAKE $ARCO WTB.L $DRI THI.TO 
DOMINOS PIZZA,$DPZ,United States,Consumer Services,NYSE:DPZ,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
STARBUCKS,$SBUX,United States,Consumer Services,NASDAQ:SBUX,TPE:2704 NYSE:CMG TPE:2723 ,2704.TW $CMG 2723.TW 
LEOFOO DEVELOPMENT,2705.TW,Taiwan,Consumer Services,TPE:2705,LON:WTB HKG:0573 NYSE:DRI TSE:THI EPA:SW ,WTB.L 0573.HK $DRI THI.TO EXHO.PA 
BOB EVANS FARMS,$BOBE,United States,Consumer Services,NASDAQ:BOBE,LON:GNK NASDAQ:CAKE NYSE:ARCO ,GNK.L $CAKE $ARCO 
RESTAURANT BRANDS New Zealand,RBD.NZ,New Zealand,Consumer Services,NZE:RBD,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
RESTAURANT GROUP,RTN.L,United Kingdom,Consumer Services,LON:RTN,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
JACK IN THE BOX,$JACK,United States,Consumer Services,NASDAQ:JACK,NASDAQ:BOBE LON:GNK NASDAQ:CAKE NYSE:ARCO ,$BOBE GNK.L $CAKE $ARCO 
J D WETHERSPOON,JDW.L,United Kingdom,Consumer Services,LON:JDW,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
GREENE KING,GNK.L,United Kingdom,Consumer Services,LON:GNK,NASDAQ:BOBE NASDAQ:JACK NASDAQ:CAKE NYSE:ARCO LON:WTB ,$BOBE $JACK $CAKE $ARCO WTB.L 
MCDONALDS,$MCD,United States,Consumer Services,NYSE:MCD,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
MOS FOOD SERVICES,8153.T,Japan,Consumer Services,TYO:8153,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
WHITBREAD,WTB.L,United Kingdom,Consumer Services,LON:WTB,NASDAQ:CAKE NYSE:ARCO HKG:0573 NYSE:DRI TSE:THI LON:GNK ,$CAKE $ARCO 0573.HK $DRI THI.TO GNK.L 
DOUTOR NICHIRES ,3087.T,Japan,Consumer Services,TYO:3087,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
ARCOS DORADOS ,$ARCO,United States,Consumer Services,NYSE:ARCO,LON:GNK NASDAQ:CAKE LON:WTB HKG:0573 NYSE:DRI ,GNK.L $CAKE WTB.L 0573.HK $DRI 
KISOJI,8160.T,Japan,Consumer Services,TYO:8160,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
AJISEN  ,0538.HK,Hong Kong,Consumer Services,HKG:0538,LON:WTB HKG:0573 NYSE:DRI TSE:THI EPA:SW ,WTB.L 0573.HK $DRI THI.TO EXHO.PA 
BRINKER INTERNATIONAL,$EAT,United States,Consumer Services,NYSE:EAT,NASDAQ:BOBE LON:GNK NASDAQ:CAKE NYSE:ARCO LON:WTB ,$BOBE GNK.L $CAKE $ARCO WTB.L 
CHEESECAKE FACTORY,$CAKE,United States,Consumer Services,NASDAQ:CAKE,NASDAQ:BOBE LON:GNK NYSE:ARCO LON:WTB ,$BOBE GNK.L $ARCO WTB.L 
PANERA BREAD,$PNRA,United States,Consumer Services,NASDAQ:PNRA,NYSE:ARCO LON:WTB HKG:0573 NYSE:DRI TSE:THI ,$ARCO WTB.L 0573.HK $DRI THI.TO 
DARDEN RESTAURANTS,$DRI,United States,Consumer Services,NYSE:DRI,LON:WTB HKG:0573 TSE:THI EPA:SW NYSE:YUM NASDAQ:BOBE ,WTB.L 0573.HK THI.TO EXHO.PA $YUM $BOBE 
COLOWIDE,7616.T,Japan,Consumer Services,TYO:7616,NASDAQ:BOBE LON:GNK NASDAQ:CAKE ,$BOBE GNK.L $CAKE 
JUBILANT FOODWORKS,JUBI.NS,India,Consumer Services,NSE:JUBLFOOD,NYSE:CMG TPE:2723 NASDAQ:SBUX ,$CMG 2723.TW $SBUX 
FEDERAL REALTY INVESTMENT TRUST,$FRT,United States,Financials,NYSE:FRT,ASX:CFX NYSE:O ASX:GPT NYSE:KIM NYSE:MAC ,CFX.AX $O GPT.AX $KIM $MAC 
NATIONAL RETAIL PROPERTIES,$NNN,United States,Financials,NYSE:NNN,EPA:MERY ASX:CRF LON:HMSO AMS:CORA NYSE:DDR ,MERY.PA CRF.AX HMSO.L COR.AS $DDR 
DDR,$DDR,United States,Financials,NYSE:DDR,LON:HMSO AMS:CORA NYSE:REG NYSE:TCO EPA:LI ,HMSO.L COR.AS $REG $TCO LOIM.PA 
HAMMERSON,HMSO.L,United Kingdom,Financials,LON:HMSO,EPA:MERY ASX:CRF AMS:CORA NYSE:DDR NYSE:REG LON:SHB ,MERY.PA CRF.AX COR.AS $DDR $REG SHB.L 
SHAFTESBURY,SHB.L,United Kingdom,Financials,LON:SHB,ASX:CQR AMS:ECMPA EPA:MERY ASX:CRF LON:HMSO ,CQR.AX SIPFc.AS MERY.PA CRF.AX HMSO.L 
CALLOWAY REAL ESTATE INVESTMENT TRUST,CWT_u.TO,Canada,Financials,TSE:CWT.UN,ASX:CRF LON:HMSO AMS:CORA NYSE:DDR NYSE:REG ,CRF.AX HMSO.L COR.AS $DDR $REG 
MACERICH,$MAC,United States,Financials,NYSE:MAC,NYSE:O ASX:GPT NYSE:KIM ASX:WRT EPA:UL ,$O GPT.AX $KIM WRT.AX UNBP.PA 
HANKYU REIT,8977.T,Japan,Financials,TYO:8977,AMS:VASTN ASX:CQR AMS:ECMPA ,VASN.AS CQR.AX SIPFc.AS 
CORIO,COR.AS,Netherlands,Financials,AMS:CORA,EPA:MERY ASX:CRF LON:HMSO NYSE:DDR NYSE:REG AMS:VASTN AMS:ECMPA ,MERY.PA CRF.AX HMSO.L $DDR $REG VASN.AS SIPFc.AS 
CAPITAL SHOPPING CENTRES ,CSCG.L,United Kingdom,Financials,LON:CSCG,LON:SHB EPA:MERY ASX:CRF LON:HMSO AMS:CORA ,SHB.L MERY.PA CRF.AX HMSO.L COR.AS 
REALTY INCOME,$O,United States,Financials,NYSE:O,NYSE:TCO EPA:LI ASX:CFX ASX:GPT NYSE:KIM ,$TCO LOIM.PA CFX.AX GPT.AX $KIM 
REGENCY CENTERS,$REG,United States,Financials,NYSE:REG,LON:HMSO AMS:CORA NYSE:DDR NYSE:TCO EPA:LI ,HMSO.L COR.AS $DDR $TCO LOIM.PA 
UNIBAIL RODAMCO,UNBP.PA,France,Financials,EPA:UL,NYSE:KIM NYSE:MAC ASX:WRT ASX:WDC NYSE:SPG EPA:MERY EPA:LI ,$KIM $MAC WRT.AX WDC.AX $SPG MERY.PA LOIM.PA 
TANGER FACTORY OUTLET CENTERS,$SKT,United States,Financials,NYSE:SKT,EPA:MERY ASX:CRF LON:HMSO AMS:CORA NYSE:DDR ,MERY.PA CRF.AX HMSO.L COR.AS $DDR 
GPT GROUP,GPT.AX,Australia,Financials,ASX:GPT,EPA:LI ASX:CFX NYSE:O NYSE:KIM NYSE:MAC ASX:CQR ,LOIM.PA CFX.AX $O $KIM $MAC CQR.AX 
WEINGARTEN REALTY INVESTORS,$WRI,United States,Financials,NYSE:WRI,ASX:CRF LON:HMSO AMS:CORA NYSE:DDR NYSE:REG ,CRF.AX HMSO.L COR.AS $DDR $REG 
KIMCO REALTY,$KIM,United States,Financials,NYSE:KIM,NYSE:O ASX:GPT NYSE:MAC ASX:WRT EPA:UL ,$O GPT.AX $MAC WRT.AX UNBP.PA 
TAUBMAN CENTERS,$TCO,United States,Financials,NYSE:TCO,AMS:CORA NYSE:DDR NYSE:REG EPA:LI ASX:CFX ,COR.AS $DDR $REG LOIM.PA CFX.AX 
WESTFIELD ,WDC.AX,Australia,Financials,ASX:WDC,NYSE:MAC ASX:WRT EPA:UL NYSE:SPG ,$MAC WRT.AX UNBP.PA $SPG 
WESTFIELD RETAIL TRUST,WRT.AX,Australia,Financials,ASX:WRT,ASX:GPT NYSE:KIM NYSE:MAC EPA:UL ASX:WDC ,GPT.AX $KIM $MAC UNBP.PA WDC.AX 
SIMON PROPERTY ,$SPG,United States,Financials,NYSE:SPG,ASX:WRT EPA:UL ASX:WDC ,WRT.AX UNBP.PA WDC.AX 
CENTRO RETAIL AUSTRALIA,CRF.AX,Australia,Financials,ASX:CRF,LON:SHB EPA:MERY LON:HMSO AMS:CORA NYSE:DDR ASX:CQR ASX:CFX ,SHB.L MERY.PA HMSO.L COR.AS $DDR CQR.AX CFX.AX 
Japan RETAIL FUND INVESTMENT,8953.T,Japan,Financials,TYO:8953,AMS:VASTN ASX:CQR AMS:ECMPA ,VASN.AS CQR.AX SIPFc.AS 
EUROCOMMERCIAL PROPERTIES,SIPFc.AS,Netherlands,Financials,AMS:ECMPA,AMS:VASTN ASX:CQR LON:SHB EPA:MERY ,VASN.AS CQR.AX SHB.L MERY.PA 
KIWI INCOME PROPERTY TRUST,KIP.NZ,New Zealand,Financials,NZE:KIP,AMS:VASTN ASX:CQR AMS:ECMPA LON:SHB ,VASN.AS CQR.AX SIPFc.AS SHB.L 
RIOCAN REAL ESTATE INVESTMENT TRUST,REI_u.TO,Canada,Financials,TSE:REI.UN,ASX:GPT NYSE:KIM NYSE:MAC ASX:WRT EPA:UL ,GPT.AX $KIM $MAC WRT.AX UNBP.PA 
KLEPIERRE,LOIM.PA,France,Financials,EPA:LI,NYSE:DDR NYSE:REG NYSE:TCO ASX:CFX NYSE:O EPA:MERY EPA:UL ,$DDR $REG $TCO CFX.AX $O MERY.PA UNBP.PA 
CFS RETAIL PROPERTY TRUST,CFX.AX,Australia,Financials,ASX:CFX,NYSE:TCO EPA:LI NYSE:O ASX:GPT NYSE:KIM ASX:CQR ,$TCO LOIM.PA $O GPT.AX $KIM CQR.AX 
LINK REAL ESTATE INVESTMENT TRUST,0823.HK,Hong Kong,Financials,HKG:0823,EPA:UL ASX:WDC NYSE:SPG ,UNBP.PA WDC.AX $SPG 
CHARTER HALL RETAIL REIT,CQR.AX,Australia,Financials,ASX:CQR,AMS:VASTN AMS:ECMPA LON:SHB EPA:MERY ASX:CRF ASX:CFX ,VASN.AS SIPFc.AS SHB.L MERY.PA CRF.AX CFX.AX 
PRIMARIS RETAIL REIT,PMZ_u.TO,Canada,Financials,TSE:PMZ.UN,AMS:ECMPA LON:SHB EPA:MERY ASX:CRF LON:HMSO ,SIPFc.AS SHB.L MERY.PA CRF.AX HMSO.L 
BRITISH LAND COMPANY,BLND.L,United Kingdom,Financials,LON:BLND,NYSE:DDR NYSE:REG NYSE:TCO EPA:LI ASX:CFX ,$DDR $REG $TCO LOIM.PA CFX.AX 
SUNLIGHT REAL ESTATE INVESTMENT TRUST,0435.HK,Hong Kong,Financials,HKG:0435,AMS:CORA NYSE:DDR NYSE:REG NYSE:TCO EPA:LI ,COR.AS $DDR $REG $TCO LOIM.PA 
MERCIALYS,MERY.PA,France,Financials,EPA:MERY,ASX:CQR AMS:ECMPA LON:SHB ASX:CRF LON:HMSO EPA:LI EPA:UL ,CQR.AX SIPFc.AS SHB.L CRF.AX HMSO.L LOIM.PA UNBP.PA 
VASTNED RETAIL,VASN.AS,Netherlands,Financials,AMS:VASTN,ASX:CQR AMS:ECMPA LON:SHB ,CQR.AX SIPFc.AS SHB.L 
YUEXIU REAL ESTATE INVESTMENT TRUST,0405.HK,Hong Kong,Financials,HKG:0405,LON:HMSO AMS:CORA NYSE:DDR NYSE:REG NYSE:TCO ,HMSO.L COR.AS $DDR $REG $TCO 
BWP TRUST,BWP.AX,Australia,Financials,ASX:BWP,AMS:VASTN ASX:CQR AMS:ECMPA LON:SHB ,VASN.AS CQR.AX SIPFc.AS SHB.L 
LSI,$LSI,United States,Technology,NYSE:LSI,NASDAQ:CREE NASDAQ:ATML TPE:2426 TPE:2351 NYSE:AMD ,$CREE $ATML 2426.TW 2351.TW $AMD 
RYOYO ELECTRO,8068.T,Japan,Technology,TYO:8068,EPA:SOI EBR:MLXS NASDAQ:RMBS ,SOIT.PA MLXS.BR $RMBS 
TRIQUINT SEMICONDUCTOR,$TQNT,United States,Technology,NASDAQ:TQNT,EBR:MLXS NASDAQ:RMBS NASDAQ:INFN NASDAQ:RFMD NASDAQ:IDCC ,MLXS.BR $RMBS $INFN $RFMD $IDCC 
VIA TECHNOLOGIES,2388.TW,Taiwan,Technology,TPE:2388,NASDAQ:SNDK TPE:3030 TPE:3041 NASDAQ:ALTR NYSE:ADI ,$SNDK 3030.TW 3041.TW $ALTR $ADI 
INTEGRATED DEVICE TECHNOLOGY,$IDTI,United States,Technology,NASDAQ:IDTI,EBR:MLXS NASDAQ:RMBS NASDAQ:INFN NASDAQ:TQNT NASDAQ:RFMD ,MLXS.BR $RMBS $INFN $TQNT $RFMD 
INTEL,$INTC,United States,Technology,NASDAQ:INTC,TPE:2448 NASDAQ:QCOM TPE:3697 TPE:2303 TPE:2454 NASDAQ:RMBS ,2448.TW $QCOM 3697.TW 2303.TW 2454.TW $RMBS 
CABOT MICROELECTRONICS,$CCMP,United States,Technology,NASDAQ:CCMP,EPA:SOI EBR:MLXS NASDAQ:RMBS NASDAQ:INFN NASDAQ:TQNT ,SOIT.PA MLXS.BR $RMBS $INFN $TQNT 
GENESIS PHOTONICS,3383.TW,Taiwan,Technology,TPE:3383,TPE:2340 NASDAQ:LLTC NASDAQ:MXIM NASDAQ:KLAC NASDAQ:NVDA ,2340.TW $LLTC $MXIM $KLAC $NVDA 
NVIDIA,$NVDA,United States,Technology,NASDAQ:NVDA,NASDAQ:LLTC NASDAQ:MXIM NASDAQ:KLAC NASDAQ:XLNX NASDAQ:SNDK ,$LLTC $MXIM $KLAC $XLNX $SNDK 
MICRO STAR INTERNATIONAL,2377.TW,Taiwan,Technology,TPE:2377,NYSE:ADI TPE:3515 NASDAQ:AMAT NASDAQ:BRCM NASDAQ:TXN ,$ADI 3515.TW $AMAT $BRCM $TXN 
INTERDIGITAL,$IDCC,United States,Technology,NASDAQ:IDCC,NASDAQ:TQNT NASDAQ:RFMD NASDAQ:CAVM NASDAQ:PMCS NASDAQ:MKSI ,$TQNT $RFMD $CAVM $PMCS $MKSI 
MICROCHIP TECHNOLOGY,$MCHP,United States,Technology,NASDAQ:MCHP,TPE:3028 TPE:3014 NASDAQ:MRVL NASDAQ:MU TPE:2340 ,3028.TW 3014.TW $MRVL $MU 2340.TW 
MICRON TECHNOLOGY,$MU,United States,Technology,NASDAQ:MU,NASDAQ:MRVL NASDAQ:MCHP TPE:2340 NASDAQ:LLTC NASDAQ:MXIM ,$MRVL $MCHP 2340.TW $LLTC $MXIM 
TAIWAN SEMICONDUCTOR,2330.TW,Taiwan,Technology,TPE:2330,EPA:SOI EBR:MLXS NASDAQ:RMBS ,SOIT.PA MLXS.BR $RMBS 
MICROSEMI,$MSCC,United States,Technology,NASDAQ:MSCC,NASDAQ:MKSI NASDAQ:HITT AMS:ASM NASDAQ:CYMI NASDAQ:CRUS ,$MKSI $HITT ASMI.AS $CYMI $CRUS 
TONG HSING ELECTRONIC INDUSTRIES,6271.TW,Taiwan,Technology,TPE:6271,NYSE:ADI TPE:3515 NASDAQ:AMAT NASDAQ:BRCM NASDAQ:TXN ,$ADI 3515.TW $AMAT $BRCM $TXN 
ATMEL,$ATML,United States,Technology,NASDAQ:ATML,TPE:1437 NYSE:TER NASDAQ:CREE TPE:2426 NYSE:LSI ,1437.TW $TER $CREE 2426.TW $LSI 
KAGA ELECTRONICS,8154.T,Japan,Technology,TYO:8154,EPA:SOI EBR:MLXS NASDAQ:RMBS ,SOIT.PA MLXS.BR $RMBS 
QUALCOMM,$QCOM,United States,Technology,NASDAQ:QCOM,TPE:6239 TPE:2448 TPE:3697 NASDAQ:INTC TPE:2303 NASDAQ:RMBS ,6239.TW 2448.TW 3697.TW $INTC 2303.TW $RMBS 
ALTERA,$ALTR,United States,Technology,NASDAQ:ALTR,TPE:3030 TPE:3041 TPE:2388 NYSE:ADI TPE:3515 NASDAQ:RMBS ,3030.TW 3041.TW 2388.TW $ADI 3515.TW $RMBS 
SOITEC,SOIT.PA,France,Technology,EPA:SOI,EBR:MLXS NASDAQ:RMBS NASDAQ:INFN ,MLXS.BR $RMBS $INFN 
INTERSIL,$ISIL,United States,Technology,NASDAQ:ISIL,NASDAQ:RFMD NASDAQ:IDCC NASDAQ:CAVM NASDAQ:PMCS NASDAQ:MKSI ,$RFMD $IDCC $CAVM $PMCS $MKSI 
VISUAL PHOTONICS EPITAXY,2455.TW,Taiwan,Technology,TPE:2455,TPE:2388 NASDAQ:ALTR NYSE:ADI TPE:3515 NASDAQ:AMAT ,2388.TW $ALTR $ADI 3515.TW $AMAT 
ELAN MICROELECTRONICS,2458.TW,Taiwan,Technology,TPE:2458,TPE:3515 NASDAQ:AMAT NASDAQ:BRCM NASDAQ:TXN HKG:0522 ,3515.TW $AMAT $BRCM $TXN 0522.HK 
MACRONIX INTERNATIONAL,2337.TW,Taiwan,Technology,TPE:2337,NASDAQ:AMAT NASDAQ:BRCM NASDAQ:TXN HKG:0522 TPE:6239 ,$AMAT $BRCM $TXN 0522.HK 6239.TW 
INTERNATIONAL RECTIFIER,$IRF,United States,Technology,NYSE:IRF,NASDAQ:RFMD NASDAQ:IDCC NASDAQ:CAVM NASDAQ:PMCS NASDAQ:MKSI ,$RFMD $IDCC $CAVM $PMCS $MKSI 
GIGABYTE TECHNOLOGY,2376.TW,Taiwan,Technology,TPE:2376,TPE:3515 NASDAQ:AMAT NASDAQ:BRCM NASDAQ:TXN HKG:0522 ,3515.TW $AMAT $BRCM $TXN 0522.HK 
SONIX TECHNOLOGY ,5471.TW,Taiwan,Technology,TPE:5471,TPE:2340 NASDAQ:LLTC NASDAQ:MXIM NASDAQ:KLAC NASDAQ:NVDA ,2340.TW $LLTC $MXIM $KLAC $NVDA 
TA I TECHNOLOGY,2478.TW,Taiwan,Technology,TPE:2478,TPE:2351 NYSE:AMD NASDAQ:LRCX TPE:3028 TPE:3014 ,2351.TW $AMD $LRCX 3028.TW 3014.TW 
RAMBUS,$RMBS,United States,Technology,NASDAQ:RMBS,EPA:SOI EBR:MLXS NASDAQ:INFN NASDAQ:TQNT ,SOIT.PA MLXS.BR $INFN $TQNT 
DIALOG SEMICONDUCTOR,DLGS.DE,Germany,Technology,ETR:DLG,NASDAQ:RMBS NASDAQ:INFN NASDAQ:TQNT NASDAQ:RFMD NASDAQ:IDCC ,$RMBS $INFN $TQNT $RFMD $IDCC 
